"oid","fk_books","fk_langs"
84787343,47202,"de"
84787344,47203,"fi"
84787346,47205,"de"
84787348,47207,"fr"
84787351,47210,"fi"
84787390,47249,"eo"
84787392,47251,"de"
84787396,47255,"fr"
84787398,47257,"fi"
84787400,47259,"eo"
84787401,47260,"de"
84787408,47267,"fi"
84787409,47268,"de"
84787416,47275,"fi"
84787417,47276,"it"
84787418,47277,"it"
84787419,47278,"it"
84787427,47286,"fi"
84787433,47287,"es"
84787434,47294,"it"
84787435,47295,"it"
84787441,47301,"fr"
84787452,47311,"de"
84787454,47313,"fi"
84787459,47318,"de"
84787461,47320,"fi"
84787462,47321,"fr"
84787463,47322,"de"
84787465,47324,"fr"
84787466,47325,"fi"
84788039,47327,"nl"
84787468,47328,"it"
84787472,47329,"fr"
84787482,47341,"de"
84787486,47345,"fr"
84787487,47346,"es"
84787490,47350,"fr"
84787492,47352,"fr"
84787495,47355,"fi"
84787500,47360,"fr"
84787502,47362,"fi"
84787522,47381,"fi"
84787528,47388,"es"
84787534,47393,"fi"
84787536,47395,"fr"
84787539,47398,"fi"
84787541,47401,"fi"
84787544,47404,"fr"
84787547,47406,"de"
84787548,47407,"fi"
84787550,47409,"fi"
84787551,47410,"fi"
84787552,47411,"fi"
84787553,47412,"de"
84787555,47414,"fr"
84787560,47419,"fi"
84787581,47440,"de"
84787582,47441,"fi"
84787583,47442,"nl"
84787594,47453,"fi"
84787599,47458,"fi"
84787600,47459,"fr"
84787602,47461,"it"
84787606,47465,"de"
84787609,47467,"de"
84787610,47468,"fr"
84787611,47469,"fr"
84787614,47472,"de"
84787615,47473,"fr"
84787624,47477,"fr"
84787620,47479,"fr"
84787621,47480,"it"
84787622,47481,"fi"
84787623,47482,"fi"
84787637,47495,"fi"
84787639,47497,"nl"
84787644,47502,"de"
84787645,47503,"fi"
84787646,47504,"fi"
84787652,47510,"fi"
84787656,47514,"fr"
84787658,47516,"fi"
84787665,47522,"fr"
84787681,47539,"fi"
84787682,47540,"fi"
84787683,47541,"hu"
84787684,47542,"hu"
84787685,47543,"sv"
84787686,47544,"fi"
84787687,47545,"fi"
84787689,47547,"de"
84787692,47550,"fi"
84787693,47551,"fi"
84787694,47552,"fr"
84787707,47565,"it"
84787708,47566,"it"
84787714,47572,"es"
84787715,47573,"fi"
84787716,47574,"fi"
84787726,47584,"es"
84741227,47589,"fi"
84741228,47590,"fi"
84787732,47594,"fi"
84787742,47608,"de"
84787757,47622,"fi"
84787758,47623,"fr"
84787763,47629,"tl"
84787765,47631,"es"
84787766,47632,"fr"
84787780,47645,"fr"
84787785,47650,"es"
84787787,47652,"fi"
84787788,47653,"fi"
84787794,47659,"de"
84787797,47660,"fi"
84787799,47664,"it"
84787800,47665,"it"
84787801,47666,"it"
84787802,47667,"it"
84787803,47668,"nl"
84787831,47680,"fr"
84787815,47681,"fi"
84787819,47686,"fi"
84787833,47698,"de"
84787835,47700,"de"
84787841,47706,"de"
84787845,47710,"de"
84787846,47711,"de"
84787847,47712,"fr"
84787848,47713,"de"
84787851,47716,"nl"
84787852,47717,"fr"
84787855,47720,"fr"
84787859,47724,"fi"
84787868,47733,"de"
84787869,47734,"de"
84787875,47740,"fr"
84787876,47741,"de"
84787877,47742,"fi"
84787878,47743,"fr"
84787889,47754,"cs"
84787894,47756,"fr"
84787910,47758,"de"
84787903,47768,"es"
84787912,47777,"fi"
84787919,47783,"fr"
84787922,47784,"es"
84787924,47786,"it"
84787935,47797,"de"
84787936,47798,"de"
84787937,47799,"sv"
84787939,47802,"fr"
84787980,47804,"de"
84787944,47807,"fi"
84787949,47812,"nl"
84787955,47818,"de"
84787957,47820,"de"
84787958,47821,"fi"
84787964,47827,"de"
84787972,47835,"hu"
84787976,47839,"fi"
84787981,47843,"de"
84787984,47846,"fr"
84788048,47853,"fi"
84787992,47855,"eo"
84787997,47861,"de"
84787999,47863,"fi"
84788006,47869,"ceb"
84788009,47872,"de"
84788013,47876,"fi"
84788014,47877,"fi"
84788023,47886,"fi"
84788025,47888,"it"
84788026,47889,"it"
84788027,47890,"it"
84788028,47891,"it"
84788040,47903,"fr"
84788044,47909,"fi"
84788051,47913,"eo"
84788056,47918,"fr"
84788057,47919,"fr"
84788071,47932,"fi"
84788072,47933,"nl"
84788078,47939,"de"
84788079,47940,"de"
84788080,47941,"de"
84788083,47945,"de"
84788084,47946,"fi"
84788100,47963,"fr"
84788107,47969,"fr"
84788112,47973,"nl"
84788116,47977,"de"
84788117,47978,"it"
84788120,47982,"fr"
84788121,47983,"fi"
84788122,47984,"fr"
84788123,47985,"fi"
84788124,47986,"fr"
84788125,47987,"fr"
84788134,47994,"fi"
84788130,48000,"fi"
84788141,48004,"fr"
84788142,48005,"fi"
84788143,48006,"fr"
84788148,48011,"fr"
84788153,48017,"fi"
84788160,48023,"fi"
84788162,48025,"nl"
84788173,48033,"eo"
84788176,48036,"de"
84788177,48037,"nl"
84788180,48040,"de"
84788186,48047,"fi"
84788187,48048,"fi"
84788191,48052,"sv"
84788196,48060,"sv"
84788200,48061,"fr"
84788201,48062,"fi"
84788203,48064,"de"
84788208,48069,"fi"
84788209,48070,"it"
84788210,48071,"sv"
84788212,48073,"fi"
84788213,48074,"fi"
84788214,48075,"de"
84788220,48081,"es"
84788221,48082,"fr"
84788223,48086,"de"
84788225,48088,"nl"
84788227,48090,"de"
84788228,48091,"es"
84788229,48092,"es"
84788230,48093,"es"
84788235,48097,"de"
84788237,48098,"fi"
84788243,48104,"nl"
84788248,48109,"nl"
84788252,48113,"nl"
84788253,48114,"it"
84788259,48120,"de"
84788260,48121,"fi"
84788264,48125,"fi"
84788269,48127,"de"
84788270,48131,"it"
84788274,48135,"fr"
84788275,48139,"fi"
84788276,48140,"de"
84788283,48145,"fi"
84788287,48148,"de"
84788295,48158,"de"
84788296,48159,"fi"
84788309,48172,"fi"
84788311,48176,"fi"
84788312,48177,"fi"
84788313,48178,"nl"
84788324,48188,"it"
84788329,48192,"de"
84788338,48201,"fi"
84788339,48202,"fi"
84788341,48204,"fi"
84788344,48205,"de"
84788342,48206,"it"
84788345,48209,"fi"
84788346,48210,"de"
84788347,48211,"de"
84788349,48212,"fr"
84788361,48216,"nl"
84788369,48231,"nl"
84788373,48234,"de"
84788377,48238,"nl"
84788378,48239,"nl"
84788382,48243,"de"
84788387,48248,"sv"
84788392,48253,"de"
84788394,48255,"fi"
84788404,48256,"de"
84788395,48257,"fr"
84788397,48259,"fr"
84788400,48262,"de"
84788406,48267,"it"
84788408,48269,"sv"
84788417,48279,"fr"
84788420,48282,"fr"
84788426,48287,"de"
84788431,48292,"it"
84788441,48302,"es"
84788446,48307,"sv"
84788447,48308,"fi"
84788450,48312,"de"
84788455,48316,"nl"
84788460,48321,"fi"
84788461,48322,"de"
84788470,48332,"it"
84788471,48333,"it"
84788473,48335,"it"
84788478,48340,"de"
84788483,48345,"de"
84788484,48346,"fi"
84788490,48352,"it"
84788501,48359,"fr"
84788498,48361,"it"
84788502,48365,"sv"
84788515,48368,"fr"
84788516,48369,"fi"
84788510,48374,"de"
84788523,48380,"fi"
84788518,48381,"fi"
84788520,48383,"fr"
84788521,48384,"nl"
84788524,48386,"nl"
84788525,48387,"fi"
84788535,48397,"fi"
84788536,48398,"it"
84788538,48400,"it"
84788539,48401,"fr"
84788550,48412,"fi"
84788551,48413,"nl"
84788553,48415,"fi"
84788554,48416,"fi"
84788557,48419,"fi"
84788559,48421,"fr"
84788562,48424,"fi"
84788563,48425,"de"
84788570,48432,"fr"
84788575,48434,"fi"
84788573,48445,"it"
84788586,48447,"fi"
84788588,48449,"nl"
84788589,48450,"de"
84788599,48460,"fi"
84788601,48462,"fr"
84788602,48463,"fi"
84788603,48464,"de"
84788616,48476,"de"
84788617,48477,"fr"
84788630,48488,"de"
84788631,48489,"fi"
84788634,48490,"it"
84788636,48493,"nl"
84788641,48496,"nl"
84788640,48498,"fi"
84788642,48502,"de"
84788650,48508,"fi"
84788654,48512,"it"
84788660,48518,"fr"
84788661,48519,"fr"
84788662,48520,"fr"
84788668,48526,"sv"
84788669,48527,"de"
84788671,48529,"fr"
84788672,48530,"it"
84788683,48541,"de"
84788684,48542,"it"
84788685,48543,"de"
84788686,48544,"fi"
84788696,48554,"nl"
84788699,48557,"de"
84788700,48558,"de"
84788701,48559,"de"
84788706,48564,"fi"
84788709,48567,"de"
84788711,48569,"de"
84788712,48570,"de"
84788716,48574,"fi"
84788718,48576,"it"
84788723,48581,"fr"
84788730,48585,"fi"
84788728,48587,"de"
84788734,48590,"fr"
84788737,48595,"fi"
84788742,48600,"it"
84788743,48601,"de"
84788749,48607,"nl"
84788751,48609,"it"
84788760,48618,"de"
84788765,48623,"fi"
84788766,48624,"it"
84788768,48625,"it"
84788772,48627,"sv"
84788769,48628,"fi"
84788770,48629,"fi"
84788774,48632,"fi"
84788775,48633,"fi"
84788780,48638,"sv"
84788781,48639,"de"
84788782,48640,"fi"
84788792,48650,"fr"
84788793,48651,"es"
84788794,48652,"es"
84788796,48654,"es"
84788798,48656,"sv"
84788799,48657,"sv"
84788800,48658,"fi"
84788801,48659,"fi"
84788802,48660,"fi"
84788804,48662,"fi"
84788808,48665,"sv"
84788807,48667,"fi"
84788811,48669,"nl"
84788813,48670,"es"
84788814,48671,"fi"
84788815,48672,"it"
84788819,48676,"sv"
84788820,48679,"fi"
84788823,48681,"la"
84788824,48682,"it"
84788825,48683,"fr"
84788826,48684,"fr"
84788829,48687,"fr"
84788831,48689,"de"
84788834,48692,"fi"
84788848,48705,"de"
84788855,48712,"sv"
84788856,48713,"fi"
84788858,48715,"de"
84788859,48717,"it"
84788866,48725,"fi"
84788868,48727,"it"
84788882,48738,"sv"
84788879,48739,"fi"
84788891,48750,"sv"
84788892,48751,"fi"
84788895,48755,"fi"
84788904,48764,"fi"
84788906,48765,"de"
84788910,48769,"it"
84788918,48777,"fi"
84788920,48779,"it"
84788922,48781,"fr"
84788924,48783,"es"
84788925,48784,"fi"
84788929,48787,"fi"
84788940,48798,"de"
84788941,48799,"fi"
84788942,48801,"it"
84788956,48814,"fi"
84788959,48817,"fi"
84788962,48820,"it"
84788967,48825,"fi"
84788969,48827,"de"
84788972,48830,"fr"
84788973,48831,"fi"
84788987,48850,"it"
84788989,48852,"fr"
84788990,48853,"de"
84788991,48854,"sv"
84788992,48855,"fr"
84788994,48857,"es"
84788996,48859,"fi"
84789009,48867,"fi"
84789014,48873,"fi"
84789019,48878,"fr"
84789022,48881,"fr"
84789027,48886,"de"
84789029,48888,"de"
84789036,48896,"eo"
84789040,48900,"eo"
84789059,48901,"de"
84789041,48902,"de"
84789043,48903,"es"
84789045,48905,"fi"
84789053,48913,"it"
84789057,48917,"de"
84789058,48918,"de"
84789060,48919,"de"
84789062,48921,"de"
84789063,48922,"fi"
84789067,48926,"it"
84789074,48933,"fr"
84789075,48934,"it"
84789076,48935,"fi"
84789080,48939,"fi"
84789081,48940,"es"
84789084,48943,"it"
84789085,48944,"es"
84789086,48945,"es"
84789087,48946,"es"
84789096,48954,"es"
84789098,48956,"nl"
84789099,48957,"fi"
84789100,48958,"fi"
84789103,48961,"sv"
84789104,48962,"da"
84789106,48964,"sv"
84789107,48965,"de"
84789110,48968,"fi"
84789112,48971,"fi"
84789121,48979,"fi"
84789167,48982,"fi"
84789129,48988,"sv"
84789164,49004,"fr"
84789165,49005,"fr"
84789178,49013,"es"
84789180,49015,"fi"
84789191,49024,"de"
84789192,49025,"fi"
84789195,49028,"fi"
84789207,49040,"fi"
84789211,49044,"de"
84789214,49047,"sv"
84789217,49050,"de"
84789226,49059,"de"
84789229,49062,"it"
84789230,49063,"es"
84789233,49066,"it"
84789244,49076,"fi"
84789247,49079,"it"
84789249,49082,"fi"
84789250,49083,"de"
84789251,49084,"de"
84789252,49085,"de"
84789255,49088,"de"
84789260,49093,"fi"
84789261,49094,"fi"
84788132,49102,"fi"
84789270,49105,"it"
84795709,49110,"fi"
84789285,49120,"fi"
84789297,49132,"de"
84789298,49133,"it"
84789299,49134,"de"
84789301,49136,"fi"
84789307,49142,"fi"
84789312,49147,"fi"
84789313,49148,"de"
84789314,49149,"es"
84789323,49158,"de"
84789324,49159,"de"
84789325,49160,"fi"
84789326,49161,"de"
84789328,49164,"nl"
84789333,49168,"fr"
84789334,49169,"fi"
84789348,49183,"fi"
84789349,49184,"it"
84789354,49189,"fi"
84789358,49193,"fi"
84789365,49199,"de"
84789374,49209,"de"
84789375,49210,"de"
84773980,49218,"de"
84789383,49219,"it"
84789412,49223,"it"
84789394,49231,"it"
84789395,49232,"eo"
84789396,49233,"eo"
84789397,49234,"eo"
84789413,49248,"de"
84789414,49250,"de"
84789415,49251,"fi"
84789423,49258,"es"
84789424,49259,"es"
84789433,49268,"de"
84789445,49280,"es"
84789457,49293,"fr"
84789462,49298,"es"
84789472,49308,"sv"
84789474,49310,"it"
84789475,49311,"de"
84789476,49312,"fr"
84789496,49333,"es"
84789499,49337,"it"
84789504,49346,"it"
84789514,49354,"es"
84789515,49355,"fr"
84789522,49359,"es"
84789528,49365,"it"
84789530,49367,"pt"
84789539,49376,"es"
84789549,49381,"de"
84789552,49388,"es"
84789554,49390,"de"
84789558,49394,"it"
84789559,49395,"de"
84789561,49397,"fr"
84789562,49398,"fr"
84789563,49399,"fr"
84789568,49404,"fi"
84789507,49408,"fr"
84789572,49409,"fr"
84789576,49413,"es"
84789579,49417,"es"
84789584,49418,"es"
84789581,49420,"it"
84789586,49423,"fi"
84789587,49424,"de"
84789591,49428,"de"
84789592,49429,"it"
84789593,49430,"fi"
84789596,49433,"es"
84789600,49437,"es"
84789604,49441,"fr"
84789606,49443,"fi"
84789609,49446,"fr"
84789620,49457,"fi"
84789626,49463,"it"
84789627,49464,"de"
84789633,49470,"es"
84789645,49482,"fr"
84789648,49485,"it"
84789649,49486,"de"
84789650,49487,"fi"
84789661,49498,"fi"
84789664,49501,"de"
84789665,49502,"fr"
84789666,49503,"de"
84789673,49510,"it"
84789685,49522,"fi"
84789686,49523,"it"
84789691,49528,"fi"
84789697,49534,"fi"
84789699,49536,"fi"
84789704,49541,"fi"
84789705,49542,"fr"
84789706,49543,"de"
84789714,49551,"nl"
84789715,49552,"fi"
84789717,49554,"nl"
84789721,49558,"fi"
84789723,49560,"es"
84789725,49562,"fi"
84789736,49573,"fr"
84789737,49574,"fr"
84789738,49575,"fr"
84789739,49576,"de"
84789741,49578,"fi"
84789745,49582,"de"
84789747,49584,"fi"
84789749,49586,"fr"
84789755,49592,"de"
84789756,49593,"de"
84789762,49599,"it"
84789763,49600,"fi"
84789766,49603,"de"
84789782,49619,"fr"
84789786,49623,"fi"
84789788,49626,"it"
84789809,49646,"fi"
84789810,49647,"fi"
84789818,49655,"fi"
84789819,49656,"de"
84789826,49660,"es"
84789823,49661,"fi"
84789829,49666,"fi"
84789833,49670,"it"
84789848,49685,"cy"
84789851,49688,"fi"
84789852,49689,"fi"
84789860,49697,"la"
84789863,49700,"fi"
84789865,49702,"fi"
84789875,49712,"fr"
84789880,49717,"fi"
84789883,49720,"sv"
84789885,49722,"de"
84789888,49725,"fr"
84789892,49729,"fi"
84789893,49730,"fi"
84789896,49733,"it"
84789900,49737,"fi"
84789901,49738,"de"
84789907,49743,"fr"
84789903,49752,"fi"
84789919,49756,"es"
84789921,49758,"fi"
84789922,49759,"it"
84789924,49761,"fr"
84789927,49764,"la"
84789931,49768,"fi"
84789936,49773,"fr"
84789937,49774,"de"
84789938,49775,"de"
84789946,49783,"fr"
84789951,49788,"fi"
84789964,49801,"sv"
84789970,49807,"it"
84789975,49812,"fi"
84789976,49813,"fr"
84789984,49824,"de"
84789985,49825,"fi"
84789991,49828,"nl"
84789998,49834,"fi"
84790000,49836,"es"
84790001,49837,"it"
84790014,49855,"fr"
84790021,49857,"fi"
84790032,49868,"fi"
84790035,49871,"de"
84790410,49878,"fr"
84790041,49879,"nl"
84790042,49880,"nl"
84790044,49883,"fi"
84814417,49884,"sco"
84790045,49885,"it"
84790047,49887,"fr"
84790049,49889,"fi"
84790056,49896,"de"
84790060,49900,"fi"
84790062,49902,"it"
84790068,49908,"de"
84790069,49909,"fi"
84790070,49910,"nl"
84790074,49914,"es"
84790086,49926,"fi"
84790088,49928,"de"
84790089,49929,"sv"
84790094,49934,"de"
84790098,49938,"de"
84790099,49939,"fi"
84790100,49940,"de"
84813750,49942,"fr"
84790103,49943,"fr"
84790106,49946,"de"
84790112,49952,"fi"
84790119,49959,"fi"
84790123,49963,"it"
84796061,49965,"zh"
84790131,49971,"de"
84790133,49973,"fi"
84790134,49974,"fi"
84790137,49977,"fr"
84790144,49984,"fi"
84790152,49992,"de"
84790154,49994,"fi"
84790155,49995,"de"
84790156,49996,"sv"
84790157,49997,"sv"
84790158,49998,"de"
84790163,50003,"de"
84790176,50007,"fr"
84796300,50008,"brx"
84790168,50009,"fi"
84790178,50018,"nl"
84790179,50019,"fi"
84790184,50024,"fr"
84790187,50027,"es"
84790188,50028,"sv"
84790190,50030,"fi"
84790209,50039,"fi"
84790215,50055,"sv"
84790222,50062,"sv"
84790225,50065,"fi"
84790227,50067,"fi"
84790229,50069,"fr"
84790241,50081,"de"
84790243,50083,"fr"
84790244,50084,"fi"
84790249,50094,"fi"
84790261,50101,"de"
84790270,50110,"fi"
84790272,50112,"sv"
84790274,50114,"fi"
84790276,50116,"fi"
84790277,50117,"fi"
84790280,50120,"de"
84790286,50126,"es"
84790287,50127,"de"
84790288,50128,"de"
84790295,50135,"fi"
84790296,50136,"de"
84790302,50142,"fi"
84790304,50144,"fr"
84790306,50146,"fi"
84790309,50149,"sv"
84790314,50154,"fr"
84790324,50164,"fi"
84790327,50168,"fi"
84790331,50172,"fi"
84790332,50173,"fr"
84790338,50178,"te"
84790340,50182,"de"
84790347,50187,"de"
84790350,50190,"fi"
84790364,50197,"de"
84790358,50199,"fi"
84790361,50202,"fi"
84790366,50208,"fr"
84790369,50211,"fr"
84796347,50212,"grc"
84790372,50214,"fi"
84790373,50215,"fi"
84790374,50216,"de"
84790382,50221,"de"
84790383,50222,"fi"
84790384,50223,"sv"
84790395,50233,"fi"
84790396,50234,"de"
84790375,50239,"fi"
84790402,50241,"sv"
84790405,50244,"de"
84790412,50248,"de"
84790414,50250,"fi"
84790415,50251,"fi"
84790416,50252,"de"
84790426,50262,"fi"
84790427,50263,"sv"
84790428,50264,"fi"
84790430,50266,"fi"
84790439,50267,"fr"
84790442,50277,"de"
84790431,50278,"fr"
84790443,50279,"fi"
84790450,50280,"la"
84790729,50283,"de"
84790447,50285,"de"
84790451,50288,"fi"
84790454,50291,"es"
84790459,50293,"de"
84790458,50296,"de"
84790460,50297,"fi"
84790462,50299,"de"
84790463,50300,"nl"
84790466,50303,"fi"
84790467,50304,"fi"
84790468,50305,"it"
84790469,50306,"it"
84790477,50314,"fi"
84790489,50326,"fi"
84790496,50333,"fi"
84790500,50337,"fi"
84790503,50340,"fr"
84790504,50341,"es"
84790507,50344,"de"
84790511,50348,"fi"
84790514,50351,"es"
84790519,50356,"fr"
84790522,50359,"fi"
84790525,50362,"fi"
84790526,50363,"nl"
84790528,50365,"es"
84790530,50367,"sv"
84790539,50375,"fi"
84790556,50393,"de"
84790560,50397,"fi"
84790561,50398,"fr"
84790570,50407,"fi"
84790572,50409,"fi"
84790576,50413,"fi"
84790593,50430,"es"
84790598,50435,"fr"
84790600,50437,"es"
84790605,50442,"it"
84790606,50443,"fi"
84790607,50444,"de"
84790608,50445,"de"
84790610,50447,"fr"
84790612,50450,"sv"
84790614,50452,"fi"
84790618,50455,"fi"
84790619,50456,"de"
84790622,50459,"de"
84790626,50463,"fi"
84790629,50467,"fi"
84790642,50480,"de"
84790643,50481,"fi"
84790644,50482,"fi"
84790647,50485,"fr"
84790654,50492,"es"
84790675,50513,"fr"
84790678,50516,"fi"
84790679,50517,"fi"
84790683,50521,"fr"
84790684,50522,"de"
84790687,50525,"de"
84790688,50526,"es"
84790689,50527,"fi"
84790690,50528,"de"
84790691,50529,"de"
84790692,50530,"de"
84790699,50537,"fi"
84790700,50538,"fi"
84790731,50541,"fi"
84790708,50547,"fi"
84790723,50562,"fi"
84790724,50563,"fi"
84790737,50574,"de"
84790739,50576,"fi"
84790742,50579,"fi"
84790743,50580,"fr"
84790750,50587,"fi"
84790756,50593,"fr"
84790757,50594,"fr"
84790762,50599,"fi"
84790768,50605,"fr"
84790772,50610,"fi"
84790778,50616,"de"
84790779,50617,"fi"
84790791,50627,"de"
84790792,50628,"de"
84790794,50632,"fi"
84790796,50633,"fr"
84790808,50638,"nl"
84790799,50641,"it"
84790800,50642,"it"
84790801,50643,"it"
84790802,50644,"it"
84790803,50645,"it"
84790804,50646,"it"
84790805,50647,"it"
84790806,50648,"it"
84790807,50649,"it"
84790814,50652,"fi"
84790817,50655,"fr"
84790826,50664,"fr"
84790829,50667,"fi"
84790831,50669,"de"
84790836,50674,"it"
84790837,50675,"nl"
84790839,50677,"nl"
84790843,50681,"de"
84790845,50683,"de"
84790846,50684,"fi"
84790848,50686,"fi"
84790853,50691,"de"
84790856,50694,"fi"
84790857,50695,"fi"
84790859,50697,"it"
84790865,50703,"fi"
84790869,50707,"de"
84790871,50708,"fr"
84790870,50709,"fi"
84790872,50711,"fi"
84790877,50714,"de"
84790881,50718,"fr"
84790883,50720,"fi"
84790885,50722,"fi"
84790888,50725,"fr"
84790889,50726,"es"
84790891,50728,"fi"
84790892,50729,"fi"
84790894,50732,"la"
84790895,50733,"nl"
84790903,50740,"fi"
84790904,50741,"fi"
84790906,50743,"fr"
